CodeCIS;VoiesAdministration
60868670;ophtalmique
64573023;cutanée
69326767;ophtalmique
66865211;intramusculaire
65812106;intraveineuse
60443192;orale
62727889;intramusculaire
66009893;orale
69650566;orale
68677400;orale
69038793;orale
65672615;intrathécale
68230207;intrathécale
63914016;intrathécale
63011070;orale
62472716;intrathécale
61434805;intrathécale
61835424;intrathécale
64073783;orale
61458788;orale
69464049;orale
64121235;orale
65181349;orale
69233327;intraveineuse
65880598;orale
66325311;nasale
66152852;cutanée
62979484;sublinguale
67284839;cutanée
69006393;orale
68375131;nasale
65535506;cutanée
69610529;inhalée
67562690;cutanée
64219416;orale
62759285;cutanée
63116267;cutanée
67972497;nasale
62066808;orale
69469719;orale
62048799;orale
62999444;intrathécale
65271120;cutanée
66058417;cutanée
68583011;orale
69153176;cutanée
60802115;cutanée
65017588;cutanée
66276444;cutanée
68302585;cutanée
67025142;orale
67892841;sublinguale
69251791;cutanée
62999693;cutanée
61878361;cutanée
60199966;intraveineuse
66033225;orale
62774910;orale
60973899;intravésicale
66332081;orale
62139409;rectale
66700359;orale
67312740;intramusculaire
65781696;nasale
60571391;inhalée
65086755;inhalée
64110541;inhalée
66202052;inhalée
63111747;inhalée
62294904;inhalée
68706624;inhalée
60260910;inhalée
60003620;inhalée
62096580;inhalée
67240942;inhalée
63295400;nasale
61749562;inhalée
62013175;inhalée
60535623;orale
66511376;intramusculaire
60397122;orale
65558259;orale
62119207;orale
64834594;orale
64115976;orale
64875438;orale
66441440;orale
62507918;orale
63999461;cutanée
66825131;orale
60881155;cutanée
66071012;cutanée
69140392;cutanée
65913297;cutanée
68962029;cutanée
69651223;orale
66928163;inhalée
64424905;sous-cutanée
67933658;sous-cutanée
68954979;sous-cutanée
62854032;sous-cutanée
62170657;sous-cutanée
66148697;orale
68447292;orale
61179913;orale
69695547;orale
62428328;orale
60728775;orale
62617179;orale
65061182;intraveineuse
60895265;intraveineuse
64669819;intraveineuse
68194106;intraveineuse
63775634;intraveineuse
64457346;intraveineuse
60295427;intraveineuse
67424650;intraveineuse
62084553;intraveineuse
63965053;intraveineuse
65424737;intraveineuse
60839455;intraveineuse
61613014;intraveineuse
62130342;sous-cutanée
64504550;sous-cutanée
69653644;sous-cutanée
66676755;orale
69442095;intramusculaire
65592934;intraveineuse
60205159;sous-cutanée
65600733;intraveineuse
60195156;intramusculaire
67719832;intramusculaire
68262411;cutanée
67434502;cutanée
69376909;cutanée
66955580;orale
67657462;oropharyngée
61480724;oropharyngée
69170446;cutanée
64835212;cutanée
64852941;orale
66261549;intramusculaire
68888721;cutanée
62700760;cutanée
62153864;sublinguale
69397522;cutanée
61443583;cutanée
60942117;cutanée
69496470;cutanée
61766070;intraveineuse
61846118;intraveineuse
64987202;orale
63160388;orale
69328782;intra-artérielle
61847017;intraveineuse
62390482;vaginale
60546502;cutanée
67782430;voie buccale autre
60436479;voie buccale autre
64547046;vaginale
61037294;vaginale
64930411;cutanée
64273983;ophtalmique
66105991;cutanée
68523847;cutanée
67215736;cutanée
69179872;cutanée
68964585;cutanée
61548837;cutanée
61841085;cutanée
65249362;cutanée
62361438;intraveineuse
60444084;intraveineuse
64488861;sous-cutanée
63572025;ophtalmique
61989835;orale
62754181;orale
67866768;orale
69923050;orale
61191926;orale
61942561;orale
67477845;orale
65195943;orale
65033304;orale
64212215;orale
65970533;orale
64943750;orale
60327056;orale
61312160;orale
62710021;orale
60048672;orale
62161697;orale
61324141;orale
63091077;orale
65463708;orale
69439163;orale
61683436;orale
61111556;orale
65715931;orale
63566111;cutanée
63462194;orale
63743330;orale
61773264;orale
62191473;orale
61674704;orale
65031328;orale
64860564;orale
62972963;orale
60264830;orale
64409255;orale
61846762;orale
63591495;orale
63760582;orale
67056604;orale
65726080;cutanée
66383994;orale
61782473;orale
66322048;orale
60152607;endosinusale
62421127;rectale
61750511;cutanée
67938491;cutanée
60805638;cutanée
68908679;orale
60100877;ophtalmique
63304290;orale
65933104;cutanée
69155889;cutanée
66303368;intramusculaire
67434235;orale
62533496;intramusculaire
64493883;intramusculaire
65346765;orale
61165486;orale
65662076;orale
68227652;orale
69931588;cutanée
64779557;cutanée
65819809;orale
60156089;orale
65149401;orale
61599842;orale
63140873;orale
61924200;orale
64069322;orale
64270784;orale
62779028;orale
62398529;orale
69193861;orale
61662634;orale
62794254;orale
68700817;orale
61400094;intraveineuse
64294828;intraveineuse
60812091;intraveineuse
65569259;intraveineuse
62584850;intraveineuse
67563625;intraveineuse
63092446;intraveineuse
62556185;intraveineuse
60182486;intraveineuse
60446911;intraveineuse
64601914;intraveineuse
63058248;intraveineuse
64843668;intraveineuse
61568462;intraveineuse
65919752;intrapéritonéale
68225352;intrapéritonéale
65512240;intrapéritonéale
69158682;intrapéritonéale
61158552;intrapéritonéale
60665905;orale
61918795;intraveineuse
61105215;dentaire
62844771;orale
68561919;orale
64059876;orale
65925723;orale
63023425;orale
60443897;orale
61629890;orale
61528642;orale
60202750;orale
69763208;sublinguale
64614242;sublinguale
60996403;orale
60607955;ophtalmique
67042647;ophtalmique
69276143;ophtalmique
65382081;ophtalmique
66454128;ophtalmique
68472160;ophtalmique
64853413;ophtalmique
63251140;ophtalmique
64195221;ophtalmique
63759509;ophtalmique
62218397;ophtalmique
63949960;ophtalmique
68708415;sous-cutanée
62412256;sous-cutanée
67610861;intraveineuse
62490803;intraveineuse
65612995;intraveineuse
68988159;intraveineuse
61615809;intraveineuse
69174754;intraveineuse
63006917;intraveineuse
68954751;intraveineuse
61211663;intraveineuse
62200552;intraveineuse
63806058;intraveineuse
69449086;orale
67584249;orale
60703829;orale
67953949;orale
60286556;ophtalmique
67924965;ophtalmique
67885537;nasale
68106394;orale
64602165;orale
67596066;intraveineuse
64413588;intraveineuse
67181796;intraveineuse
61889112;cutanée
61890004;intramusculaire
66001124;orale
60075064;cutanée
65428529;hémodialyse
60364161;orale
65984903;orale
63324300;orale
69153272;orale
61276216;orale
64483490;orale
62128430;orale
60572618;orale
66092871;orale
65267855;orale
68009657;orale
68521821;orale
68759274;orale
61837560;cutanée
62593867;cutanée
62958038;cutanée
62842642;cutanée
61921439;cutanée
61219877;orale
60967985;orale
67024791;orale
69381692;orale
61897671;orale
68903689;orale
64236159;orale
61360073;orale
61859603;orale
67728468;orale
63823680;orale
67345231;orale
61500529;orale
68930145;orale
63159724;orale
60942900;orale
66771566;orale
69710789;orale
68512046;orale
69455705;orale
65235359;orale
66552355;orale
62349731;orale
61799519;orale
60598673;orale
66185667;orale
66242285;orale
64667266;orale
60663142;orale
64432503;orale
61318238;orale
60850633;orale
66647757;orale
64674937;orale
63568557;orale
62892314;orale
67252909;orale
65658665;orale
65445795;orale
65591063;orale
63793479;orale
67736575;orale
69808144;orale
65031417;orale
66720194;orale
65186111;orale
64861004;orale
63928539;orale
65213665;orale
63276706;orale
66528824;orale
63954886;orale
63110385;orale
64059470;orale
63643198;orale
65909683;orale
61210508;orale
65699110;orale
69176659;orale
69337475;orale
61800640;orale
62496101;orale
64245311;orale
64083973;orale
62175330;orale
69849486;orale
68380153;orale
60789290;orale
61094975;orale
69799656;orale
66090991;orale
60524826;orale
62969789;orale
65179070;orale
65117097;orale
65664668;orale
67770143;orale
62591688;orale
69062342;orale
66051593;orale
67422400;orale
68601712;orale
66997921;orale
65467749;orale
62867631;orale
66826137;orale
68749248;orale
68978414;orale
61374863;orale
69585499;orale
61836960;orale
62702836;orale
65739633;orale
65694191;orale
65278054;orale
67961508;orale
63775310;orale
68915823;orale
69196619;orale
63792263;orale
61946531;orale
68482208;orale
67102553;orale
63743120;orale
69339782;orale
63806097;orale
60996524;orale
69476628;orale
61137469;orale
63731748;orale
61282094;orale
60577565;orale
67076845;orale
61301363;orale
69194835;orale
61234861;intraveineuse
63459337;cutanée
67798534;cutanée
66921770;cutanée
69857522;intraveineuse
62789360;intramusculaire
62915880;intra-artérielle
62003633;intraveineuse
61797183;vaginale
60295135;voie buccale autre
60707788;intramusculaire
61592762;intramusculaire
61626307;cutanée
64800229;cutanée
67707673;orale
61959781;orale
66787499;orale
62990185;orale
65071397;orale
61213881;intraveineuse
64530520;intraveineuse
68419617;orale
63460631;intraveineuse
62404793;intramusculaire
63374716;ophtalmique
69978029;ophtalmique
67529822;cutanée
60150435;cutanée
64720320;ophtalmique
61365825;ophtalmique
62217822;ophtalmique
67685910;ophtalmique
67955583;orale
64954387;cutanée
68199224;cutanée
62699735;intraveineuse
67671540;intraveineuse
65491006;intraveineuse
62600799;intraveineuse
67497837;intraveineuse
69794641;intraveineuse
60886501;intraveineuse
61102475;intraveineuse
61180933;intraveineuse
67124076;intraveineuse
62899604;intraveineuse
68834182;intraveineuse
64043587;orale
61868584;orale
67407786;orale
62497388;orale
67306538;orale
66648962;orale
67770321;orale
65350781;orale
69176399;orale
69545056;orale
68353583;orale
66311429;orale
65408779;orale
62340013;orale
68470729;orale
61829364;orale
60270395;orale
60552925;orale
60462965;orale
61669899;orale
63150294;orale
66021066;cutanée
62395974;intradermique
67312950;intradermique
66330568;intradermique
63980799;cutanée
61364965;cutanée
68671625;orale
60866559;orale
60231702;cutanée
61300005;voie buccale autre
67194854;voie buccale autre
61177887;intraveineuse
63922956;intraveineuse
67229344;orale
68626690;orale
64533356;orale
62600742;intraveineuse
68242177;inhalée
65708972;orale
60961427;inhalée
64333487;intraveineuse
62519557;orale
60327266;orale
64746646;orale
61958462;orale
60574868;ophtalmique
68700831;ophtalmique
67568693;ophtalmique
66289783;ophtalmique
64048335;ophtalmique
65889825;ophtalmique
63431665;ophtalmique
63432799;ophtalmique
65492389;ophtalmique
68562572;orale
61439909;orale
60316362;orale
62792157;orale
68305211;ophtalmique
67701396;ophtalmique
62196488;ophtalmique
66126291;ophtalmique
64907754;ophtalmique
67780625;ophtalmique
68162770;ophtalmique
65506814;ophtalmique
64065772;orale
67429003;orale
60579228;intraveineuse
63546596;orale
64872342;orale
64002423;orale
65519142;orale
61084408;orale
68876142;orale
62270942;orale
61746541;orale
67851467;orale
61253160;orale
63721729;orale
64416164;orale
68528958;orale
69174003;orale
69713034;sous-cutanée
63268264;cutanée
65208935;cutanée
64412536;orale
69730375;orale
69555470;orale
69016462;orale
61973261;cutanée
68938035;orale
68902014;orale
60916357;rectale
60542703;rectale
61786112;cutanée
62652340;inhalée
66416978;orale
65589393;orale
66507470;orale
60763961;orale
68853446;orale
66487256;rectale
65198829;rectale
67287707;orale
63086728;voie buccale autre
64265641;orale
65573720;orale
65919841;orale
67066573;cutanée
65247258;cutanée
61263838;cutanée
64340916;cutanée
66004572;cutanée
64465599;orale
62157019;voie buccale autre
60034085;buccogingivale
60673389;buccogingivale
65629845;buccogingivale
61623065;buccogingivale
60505950;inhalée
65554855;inhalée
64315724;inhalée
61819669;inhalée
61635181;inhalée
69390232;inhalée
62127307;inhalée
67232600;inhalée
65306016;inhalée
67803383;inhalée
63036604;inhalée
61354914;inhalée
67461691;nasale
67802737;inhalée
65648500;inhalée
63163772;inhalée
60724061;inhalée
60512521;inhalée
64716254;inhalée
60178281;cutanée
63574567;cutanée
63699439;infiltration
61201295;infiltration
66563273;infiltration
65603284;infiltration
64512248;péridurale
65367122;péridurale
62837780;intrathécale
61578015;intrathécale
62368639;sublinguale
67148878;sublinguale
69000305;sublinguale
65343573;sublinguale
60204573;sublinguale
65021818;sublinguale
68962100;sublinguale
62927306;sublinguale
62767225;sublinguale
63036255;sublinguale
63120714;sublinguale
66558098;sublinguale
67032076;sublinguale
68314018;sublinguale
61849961;sublinguale
68055124;sublinguale
66009498;sublinguale
63516304;sublinguale
62189294;sublinguale
60590630;sublinguale
63631623;sublinguale
67406111;sublinguale
69458263;sublinguale
61872472;sublinguale
61688718;sublinguale
65740589;sublinguale
61001138;sublinguale
60714918;sublinguale
65609084;sublinguale
64644709;sublinguale
61740691;sublinguale
67872447;sublinguale
67154226;sublinguale
69658214;sublinguale
68656947;sublinguale
68232635;orale
61834055;intraveineuse
67563415;orale
65643325;intraveineuse
63305905;orale
61964472;orale
62722123;intraveineuse
61737211;intraveineuse
61787869;intraveineuse
64253151;cutanée
65870700;sous-cutanée
66242591;sous-cutanée
61617482;sous-cutanée
61900982;sous-cutanée
62157859;sous-cutanée
69443642;sous-cutanée
65489051;sous-cutanée
65602111;cutanée
69835928;cutanée
66105532;sous-cutanée
69937274;sous-cutanée
60983726;sous-cutanée
69357912;intraveineuse
60406016;intraveineuse
60004505;intraveineuse
67695281;intraveineuse
69159439;intraveineuse
64986919;orale
64183564;intraveineuse
66607321;orale
69990857;orale
68164846;orale
62321657;cutanée
60332103;orale
69309547;orale
61896199;orale
66385504;orale
61383937;orale
69814072;orale
68363517;cutanée
60042395;cutanée
69567437;orale
62794471;intraveineuse
69686498;orale
65797024;cutanée
60276708;cutanée
67626068;cutanée
60386460;orale
65364681;orale
60772273;orale
63123849;orale
66709963;orale
62362369;intraveineuse
69555876;cutanée
60554513;cutanée
67980088;cutanée
67924919;cutanée
66940201;cutanée
61851446;orale
68500250;cutanée
61568672;orale
64559319;orale
66698118;cutanée
66716662;cutanée
67100698;orale
63785703;cutanée
62664645;cutanée
60028680;orale
63683787;cutanée
69347658;cutanée
68669318;orale
62813523;cutanée
60356339;cutanée
69527439;cutanée
60640275;cutanée
65602079;orale
69716272;orale
68756577;orale
61817860;orale
64498371;orale
60748767;orale
65630160;orale
68288833;orale
67091911;orale
67976385;orale
69636132;sous-cutanée
62187140;sous-cutanée
66977349;sous-cutanée
60852495;sous-cutanée
63018531;sous-cutanée
63038758;cutanée
61396087;orale
67358912;orale
68391527;orale
61677928;orale
60605000;orale
69968095;intramusculaire
63752728;intramusculaire
62996512;intramusculaire
69165716;orale
63547997;intraveineuse
61851777;orale
69770028;orale
69620719;orale
62874405;orale
60210697;orale
61201943;orale
65774812;orale
68445462;orale
60258521;cutanée
64015292;cutanée
63126635;sublinguale
62709485;cutanée
67581235;cutanée
69297657;cutanée
66609596;cutanée
63587205;cutanée
60268348;cutanée
61872561;orale
65693965;orale
69381048;orale
62599329;orale
60782552;intramusculaire
60982072;intramusculaire
62992250;cutanée
60222137;orale
69129638;orale
60253606;inhalée
61446031;orale
68197173;cutanée
66386652;cutanée
68578295;orale
62695078;cutanée
60120812;intraveineuse
66907589;intraveineuse
62940702;intraveineuse
63090616;vaginale
61010703;orale
68630646;orale
65776902;orale
67856578;orale
66847149;orale
68642132;orale
65694106;orale
65908097;orale
61501937;orale
62044434;orale
67283331;orale
66775917;orale
67684210;orale
60122628;orale
69233067;orale
61858743;orale
66298152;orale
60670980;orale
61511543;orale
65285180;orale
62929435;orale
69594377;orale
66329046;orale
66751688;orale
60927706;orale
64358070;orale
68233961;orale
64100013;orale
66535345;orale
62679533;orale
64387008;orale
64941386;orale
66444664;orale
61642119;orale
63470636;orale
67351070;orale
63511759;orale
67467872;orale
