codeCIP7;libelle;prix;stockLogique;stockPhysique
4927840;plaquette(s) aluminium de 90 comprimé(s);1,02;;
4927917;plaquette(s) aluminium de 270 comprimé(s);2,76;;
3799707;plaquette(s) PVC-Aluminium de 60 comprimé(s);1,02;520;520
3061700;1 pot(s) polypropylène de 20 g;1,02;520;520
3011733;plaquette(s) aluminium polychlortrifluoroéthylène PVC de 4 comprimé(s);1,02;520;520
2769319;20 sachet(s) polyester aluminium polyester polyéthylène de 15 ml (grand format);1,02;;
5556682;400 sachet(s) polyester aluminium polyéthylène de 15 ml;1,02;520;520
5596635;1 flacon(s) en verre de 10 ml;1,02;520;520
3556206;plaquette(s) thermoformée(s) PVC-aluminium de 7 gélule(s);1,02;;
5631188;plaquette(s) thermoformée(s) PVC-aluminium de 30 gélule(s);1,02;520;520
3858829;plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 comprimé(s);1,02;;
3014762;plaquette(s) polyamide aluminium PVC-Aluminium de 30 comprimé(s);1,02;;
3014763;plaquette(s) polyamide aluminium PVC-Aluminium de 90 comprimé(s);2,76;;
3833746;1 tube(s) aluminium de 50 g;1,02;;
3739332;plaquette(s) PVC-Aluminium de 90 comprimé(s);2,76;;
3879004;plaquette(s) PVC-Aluminium de 30 comprimé(s);1,02;;
3007888;plaquette(s) OPA : polyyamide orienté aluminium PVC de 56 comprimé(s);1,02;;
3352538;plaquette(s) PVC-Aluminium papier de 14 comprimé(s) avec fermeture de sécurité enfant;1,02;;
3012152;flacon(s) polyéthylène haute densité (PEHD) de 180 comprimé(s);1,02;;
3615386;plaquette(s) PVC-Aluminium de 30 comprimé(s);1,02;;
3690867;plaquette(s) PVC-Aluminium de 90 comprimé(s);2,76;;
3004855;plaquette(s) PVC PVDC aluminium de 10 comprimé(s);1,02;520;520
3020653;1 flacon(s) de 60 ml;1,02;520;520
3002735;plaquette(s) PVC-Aluminium de 56 gélule(s);1,02;;
3002736;plaquette(s) PVC-Aluminium de 84 gélule(s);1,02;;
4181613;plaquette(s) PVC PVDC aluminium de 30 comprimé(s);1,02;;
4181636;plaquette(s) PVC PVDC aluminium de 90 comprimé(s);2,76;;
2739235;plaquette(s) aluminium de 30 gélule(s);1,02;;
2740505;plaquette(s) polyamide aluminium PVC-Aluminium de 30 comprimé(s);1,02;;
2740534;plaquette(s) polyamide aluminium PVC-Aluminium de 90 comprimé(s);2,76;;
3634656;1 seringue(s) préremplie(s) en verre avec 1 aiguille(s);1,02;520;520
3634662;4 seringue(s) préremplie(s) en verre avec 4 aiguille(s);1,02;;
3613335;1 pilulier(s) polypropylène de 16  comprimé(s);1,02;;
3966890;plaquette(s) PVC-Aluminium polyamide aluminium de 28 comprimé(s);1,02;;
3291274;1 flacon(s) pulvérisateur(s) aluminium verni  de 20 ml avec valve doseuse;1,02;;
3359492;plaquette(s) thermoformée(s) PVC-Aluminium de 14  gélule(s);1,02;520;520
3021214;1 flacon(s) en verre de 3 ml;1,02;;
3658177;10 récipient(s) unidose(s) polyéthylène de 2 ml;1,02;;
3241968;100 récipient(s) unidose(s) matière plastique de 0,4  ml;1,02;520;520
3794383;plaquette(s) PVC PVDC aluminium de 30 comprimé(s);1,02;;
3018026;1 flacon en verre jaune de 30 ml muni d’un compte-gouttes;1,02;520;520
3060310;1 flacon(s) de 30 ml  (abrogée le 27/06/2019);1,02;520;520
5789038;1 flacon(s) en verre de 15 mg;1,02;520;520
3010521;1 flacon(s) polypropylène de 5 mL avec embout polyéthylène basse densité (PEBD). Chaque flacon contient 2,5 mL de solution. Chaque flacon est présenté dans un sachet.;1,02;;
3086350;6 ampoule(s) bouteille en verre de 5 ml;1,02;520;520
3022014;10 plaquettes unitaires prédécoupées polyamide aluminium PVC-Aluminium polytéréphtalate (PET) avec fermeture de sécurité enfant de 1 comprimé(s);1,02;;
3022015;30 plaquettes unitaires prédécoupées polyamide aluminium PVC-Aluminium polytéréphtalate (PET) avec fermeture de sécurité enfant de 1 comprimé(s);1,02;;
3683465;plaquette(s) aluminium de 30 comprimé(s);1,02;;
3731098;plaquette(s) aluminium de 90 comprimé(s);2,76;;
5857656;1 flacon(s) de poudre en verre - 1 flacon(s) de solvant en polyéthylène basse densité (PEBD) de 100 ml;1,02;520;520
5845937;12 flacon(s) en verre de 50 ml;1,02;520;520
3422397;1 flacon(s) en verre de 20 ml;1,02;;
3003700;plaquette(s) PVC-Aluminium de 20 capsule(s);1,02;520;520
3521343;1 poche(s) (CLEARFLEX) PE/Polyamide 6/Polypropylène avec valve(s) de 2000  ml;1,02;520;520
3562922;1 poche(s) (CLEARFLEX) PE/Polyamide 6/Polypropylène avec valve(s) de 500  ml;1,02;520;520
3473288;2 seringue(s) préremplie(s) en verre de 0,6 ml avec système de sécurité;1,02;;
3473302;10 seringue(s) préremplie(s) en verre de 0,6 ml avec système de sécurité;1,02;;
5668961;5 flacon(s) en verre - 5 flacon(s) en verre de 2,5 ml;1,02;520;520
3192276;tube(s) polypropylène de 40  comprimé(s);1,02;;
3003989;1 flacon(s) en verre;1,02;520;520
3700809;plaquette(s) aluminium de 30 comprimé(s);1,02;;
3700844;pilulier(s) polyéthylène haute densité (PEHD) de 30 comprimé(s);1,02;;
3730064;plaquette(s) aluminium de 90 comprimé(s);2,76;;
3659403;1 flacon(s) polyéthylène haute densité (PEHD) de 120 comprimé(s);1,02;520;520
5630912;20 poche(s) (ECOBAG) polypropylène polyéthylène polyester suremballée/surpochée de 500 ml;1,02;520;520
2756713;plaquette(s) PVC PVDC aluminium de 14 comprimé(s);1,02;;
4900006;1 pilulier(s) polypropylène de 30 comprimé(s);1,02;;
4900007;3 pilulier(s) polypropylène de 30 comprimé(s);2,76;;
3907338;plaquette(s) PVC PVDC aluminium de 30 gélule(s);1,02;;
3907344;plaquette(s) PVC PVDC aluminium de 90 gélule(s);2,76;;
3647676;plaquette(s) thermoformée(s) PVC-Aluminium de 30 comprimé(s);1,02;;
3739438;plaquette(s) thermoformée(s) PVC-Aluminium de 90 comprimé(s);1,02;520;520
3016721;plaquette(s) PVC PVDC aluminium de 1 comprimé(s);1,02;;
3365239;plaquette(s) polypropylène aluminium de 1 comprimé(s);1,02;;
3000284;1 flacon(s) en verre - 1 ampoule(s) polyéthylène de 5 mL;1,02;;
3487273;plaquette(s) PVC-Aluminium de 30 comprimé(s);1,02;;
3594862;1 flacon(s) en verre de 10,5 g avec seringue pour administration orale polyéthylène polystyrène;1,02;;
4151500;plaquette(s) thermoformée(s) polyamide aluminium PVC-Aluminium de 28 comprimé(s);1,02;;
5724205;1 poche(s) polyoléfine (COSINUS) suremballée(s)/surpochée(s) de 50 ml;1,02;520;520
5724257;1 poche(s) polyoléfine (COSINUS) suremballée(s)/surpochée(s) de 100 ml;1,02;520;520
5724317;1 poche(s) polyoléfine (COSINUS) suremballée(s)/surpochée(s) de 200 ml;1,02;520;520
2784750;plaquette(s) polyamide aluminium PVC-Aluminium de 28 comprimé(s);1,02;;
5504152;1 flacon(s) en verre de 10 ml;1,02;520;520
3772134;30 sachet(s)-dose(s) copolymère d'éthylène aluminium polyéthylène basse densité (PEBD) papier polyéthylène de 1 dispositif(s);1,02;;
4900089;plaquette(s) thermoformée(s) PVC-Aluminium de 60 gélule(s);1,02;;
4900090;plaquette(s) thermoformée(s) PVC-Aluminium de 180 gélule(s);1,02;;
3001212;6 seringue(s) préremplie(s) en verre de 0,4 ml avec dispositif(s) de sécurité de l'aiguille;1,02;;
3862877;6 seringue(s) préremplie(s) en verre de 0,4 ml;1,02;;
3012407;1 flacon(s) en verre jaune(brun) compte-gouttes (incorporé) de 30 ml;1,02;520;520
3060333;1 flacon(s) en verre jaune(brun) de 30 ml avec compte-gouttes ( abrogée le 17/04/2018);1,02;520;520
3022853;plaquette(s) aluminium de 30 comprimé(s);1,02;;
3012507;plaquette(s) PVC PVDC aluminium de 30 comprimé(s);1,02;;
3001814;84 plaquette(s) thermoformée(s) PVC PVDC aluminium de 1 gélule(s);1,02;;
2784997;plaquette(s) thermoformée(s) polypropylène aluminium de 42 comprimé(s);1,02;520;520
2785011;plaquette(s) thermoformée(s) polypropylène aluminium de 90 comprimé(s);1,02;520;520
3819781;plaquette(s) thermoformée(s) PVC-Aluminium de 7 comprimé(s);1,02;;
3012689;1 stylo composé d' 1 seringue préremplie en verre de 1 ml avec aiguille sécurisée;1,02;;
3012690;4 stylos composés de 4 seringues préremplies en verre de 1 ml avec aiguilles sécurisées;1,02;;
3618864;6 ampoule(s) en verre brun de 2  ml;1,02;520;520
3288993;1 flacon(s) en verre jaune(brun) de 200 ml;1,02;520;520
3575327;plaquette(s) PVC-Aluminium PVDC de 12 comprimé(s) - plaquette(s) PVC-Aluminium de 4 comprimé(s);1,02;520;520
4919013;plaquette(s) PVC PVDC aluminium de 30 comprimé(s);1,02;;
3537864;plaquette(s) thermoformée(s) PVC-aluminium de 28 comprimé(s);1,02;;
5704303;10 flacon(s) en verre de 500 ml;1,02;520;520
4995698;plaquette(s) formée(s) à froid polyamide aluminium PVC-Aluminium de 90 comprimé(s);1,02;;
3669146;5 ampoule(s) en verre de 1 ml;1,02;520;520
3669152;5 ampoule(s) en verre de 2 ml;1,02;520;520
3923171;4 ampoule(s) en verre de 20 ml;1,02;520;520
3294798;1 flacon(s) en verre brun de 20 ml avec compte-gouttes polyéthylène;1,02;;
3564602;1 flacon(s) polyéthylène de 60 comprimé(s);1,02;;
3013743;plaquette(s) PVC polychlortrifluoroéthylène aluminium de 30 capsule(s);1,02;520;520
3792007;plaquette(s) thermoformée(s) PVC PVDC aluminium de 100 comprimé(s);1,02;;
3394117;plaquette(s) thermoformée(s) PVC PVDC aluminium de 10 comprimé(s);1,02;;
5504953;1 plaquette(s) aluminium de 8 comprimé(s);1,02;520;520
3631899;plaquette(s) aluminium PVC PVDC de 28 comprimé(s);1,02;;
3014521;1 flacon  en verre de 1 mL;1,02;;
5502281;flacon(s) en verre de 2000 UI - flacon(s) en verre de 5 ml avec dispositif(s) de transfert avec filtre(s) avec seringue(s) avec nécessaire de prélèvement avec tampon(s) alcoolisé(s) avec pansement(s);1,02;520;520
4902165;1 boîte(s) de 6 dose(s);1,02;520;520
2207900;plaquette(s) PVC polyamide aluminium PVC-Aluminium de 28 comprimé(s);1,02;;
3022629;1 flacon(s) de 30 g;1,02;520;520
3795394;5 flacon(s) en verre suremballée(s)/surpochée(s) un film plastique (Onco-Tain®) de 2 ml;1,02;;
3981352;plaquette(s) PVC-Aluminium de 28 comprimé(s);1,02;520;520
3312734;1 flacon(s) polypropylène de 60 comprimé(s);1,02;;
5592459;plaquette(s) aluminium-ACLAR PVC polyéthylène basse densité (PEBD) de 60 comprimé(s);1,02;520;520
2194764;3 plaquette(s) thermoformée(s) polyamide aluminium PVC de 10 comprimé(s);1,02;;
3723242;plaquette(s) PVC-Aluminium de 30 comprimé(s);1,02;;
3986757;plaquette(s) PVC PVDC aluminium de 50 comprimé(s);1,02;520;520
5595392;1 flacon(s) en verre de 30 ml;1,02;520;520
3918589;plaquette(s) PVC-Aluminium de 30 gélule(s);1,02;;
3359500;3 flacon(s) en verre brun avec pompe(s) doseuse(s) avec applicateur(s) polyéthylène avec fermeture de sécurité enfant de 60 ml ( abrogée le 06/12/2021);1,02;520;520
3771198;1 flacon(s) en verre brun de 200 ml avec gobelet(s) doseur(s) polypropylène;1,02;520;520
2682713;plaquette(s) aluminium de 28 comprimé(s);1,02;;
3023242;1 flacon(s) polyéthylène haute densité (PEHD) avec fermeture de sécurité enfant de 30 comprimé(s);1,02;;
3463947;plaquette(s) PVC-Aluminium polyamide de 30 comprimé(s);1,02;;
4900050;plaquette(s) thermoformée(s) aluminium de 28 comprimé(s);1,02;520;520
3139193;1 flacon(s) PVC avec cuillère-mesure polypropylène de 90 g;1,02;520;520
4991223;1 flacon(s) en verre avec dispositif(s) de transfert avec set de perfusion avec cathéter(s);1,02;520;520
2244870;plaquette(s) PVC polyéthylène PVDC aluminium de 30 comprimé(s);1,02;;
2244887;plaquette(s) PVC polyéthylène PVDC aluminium de 90 comprimé(s);2,76;;
3552898;1 tube(s) aluminium verni de 60 g;1,02;;
3595583;plaquette(s) thermoformée(s) PVC-aluminium de 8  comprimé(s);1,02;;
5636955;plaquette(s) thermoformée(s) PVC-aluminium de 100  comprimé(s);1,02;520;520
3882704;plaquette(s) PVC PVDC aluminium de 30 gélule(s);1,02;;
3287479;plaquette(s) thermoformée(s) PVC-Aluminium de 30  gélule(s);1,02;;
3715231;plaquette(s) thermoformée(s) PVC-Aluminium de 90 gélule(s);2,76;;
3556755;1 flacon(s) en verre de 500 mg - 1 ampoule(s) en verre de 5 ml;1,02;;
3931383;1 flacon(s) polyéthylène haute densité (PEHD) avec fermeture de sécurité enfant de 60 comprimé(s);1,02;;
4900405;1 pilulier(s) polypropylène de 30 comprimé(s);1,02;;
4900406;1 pilulier(s) polypropylène de 90 comprimé(s);2,76;;
3907025;plaquette(s) thermoformée(s) PVC PVDC de 8 comprimé(s);1,02;;
5710137;10 ampoule(s) en verre de 10 ml;1,02;520;520
3337154;plaquette(s) PVC polyéthylène PVDC aluminium de 60 comprimé(s);1,02;520;520
3907999;flacon(s) polyéthylène haute densité (PEHD) de 14 comprimé(s);1,02;;
3908013;flacon(s) polyéthylène haute densité (PEHD) de 28 comprimé(s);1,02;;
3908059;plaquette(s) aluminium de 14 comprimé(s);1,02;;
3908071;plaquette(s) aluminium de 28 comprimé(s);1,02;;
3296900;plaquette(s) thermoformée(s) PVC polyéthylène de 15  ovule(s);1,02;;
3000542;3 plaquette(s) PVC PVDC aluminium de 21 comprimé(s);1,02;520;520
3289679;20 ampoule(s) en verre jaune(brun) de 10 ml;1,02;520;520
3006079;1 seringue(s) préremplie(s) en verre unidose(s) de 1 ml;1,02;;
3004003;1 flacon(s) pressurisé(s) aluminium de 120 dose(s) avec valve(s) doseuse(s) avec inhalateur(s) polypropylène;1,02;;
5581059;1 flacon(s) en verre;1,02;520;520
3658208;25 flacon(s) en verre de 1000000 UI;1,02;;
3599782;4 poche(s) polyoléfine de 2000 ml bicompartimenté(e)(s)/à 2 compartiments avec connecteur(s) suremballée(s)/surpochée(s) - Système Stay Safe;1,02;520;520
3599799;4 poche(s) polyoléfine de 2500 ml bicompartimenté(e)(s)/à 2 compartiments avec connecteur(s) suremballée(s)/surpochée(s) - Système Stay Safe;1,02;520;520
3599813;4 poche(s) polyoléfine de 3000 ml bicompartimenté(e)(s)/à 2 compartiments suremballée(s)/surpochée(s) - Système Sleep Safe;1,02;520;520
3857273;2 poche(s) polyoléfine de 5000 ml bicompartimenté(e)(s)/à 2 compartiments suremballée(s)/surpochée(s)- Système Sleep Safe;1,02;520;520
3010825;plaquette(s) thermoformée(s) PVC polychlortrifluoroéthylène aluminium de 7 gélule(s);1,02;520;520
3810231;plaquette(s) thermoformée(s) polychlortrifluoroéthylène PVC aluminium de 21 gélule(s);1,02;520;520
3390467;plaquette(s) PVC-Aluminium de 30 comprimé(s);1,02;;
2774987;plaquette(s) aluminium de 28 comprimé(s);1,02;;
3019866;plaquette(s) polyamide aluminium PVC-Aluminium de 30 comprimé(s);1,02;;
2798539;plaquette(s) PVC PVDC aluminium de 60 comprimé(s);1,02;;
2754973;flacon(s) polyéthylène haute densité (PEHD) de 120 gélule(s);1,02;;
3005983;1 seringue préremplie en copolymère de cyclooléfines de 1,750 ml  (200 mg/ml) avec 2 aiguilles;1,02;;
3776445;60 plaquette(s) aluminium de 1 comprimé(s);1,02;;
3012020;1 seringue(s) préremplie(s) en verre de 0,4 ml avec 1 tampon alcoolisé;1,02;;
3011289;plaquette(s) aluminium de 30 comprimé(s);1,02;;
3011290;plaquette(s) aluminium de 90 comprimé(s);2,76;;
5608309;1 g en flacon(s) verre de 15 ml, boîte de 1 flacon;1,02;520;520
3589909;30 sachet(s) papier polyéthylène aluminium P-A-M-éthylène (SURLYN) de 1  dispositif(s);1,02;;
3003684;plaquette(s) PVC-Aluminium de 20 capsule(s);1,02;520;520
3003686;plaquette(s) PVC-Aluminium de 40 capsule(s);1,02;520;520
5580120;1 flacon(s) en verre de 150 MBq;1,02;520;520
3306900;1 tube(s) aluminium verni de 30 g;1,02;;
3335468;tube(s) polypropylène de 40 comprimé(s);1,02;520;520
3017455;10 ampoule(s) en verre de 5 ml;1,02;520;520
3016516;30 récipients unidoses en polyéthylène basse densité (PEBD)  de 1 mL conditionnés en sachets de 5 récipients unidoses;1,02;520;520
3017639;plaquette(s) OPA : polyamide orienté aluminium PVC-Aluminium de 30 comprimé(s);1,02;;
3017640;plaquette(s) OPA : polyamide orienté aluminium PVC-Aluminium de 90 comprimé(s);2,76;;
5502287;1 Boite de 1 flacon de 3000 UI (en verre)  + 1 seringue préremplie de 5 ml (600 UI/mL) + 1 piston de seringue + 1 adaptateur pour flacon + 1 kit de perfusion + 2 tampons alcoolisés + 2 pansements + 1 compresse de gaze;1,02;520;520
2773841;1 tube(s) aluminium verni de 25 g;1,02;520;520
3293698;1 flacon(s) aluminium verni de 200  dose(s) avec pompe(s) doseuse(s);1,02;;
5661060;1 flacon(s) poudre en verre - 1 flacon(s) solvant en verre de 20 mL avec dispositif(s) de transfert Nextaro®;1,02;520;520
3544887;1 flacon(s) polyéthylène de 60 ml;1,02;520;520
3544893;1 flacon(s) polyéthylène de 250 ml;1,02;520;520
3389501;plaquette(s) PVC polyéthylène basse densité (PEBD) PVDC aluminium de 60 comprimé(s);1,02;;
3696344;20 récipient(s) unidose(s) polypropylène de 1 ml;1,02;;
3016891;1 flacon(s) polyéthylène haute densité (PEHD) de 60 comprimé(s);1,02;;
4902053;3 plaquette(s) thermoformée(s) de 4 comprimé(s);1,02;520;520
4900255;plaquette(s) thermoformée(s) PVC-Aluminium de 60 gélule(s);1,02;;
4900338;plaquette(s) thermoformée(s) PVC-Aluminium de 180 gélule(s);1,02;;
3628880;1 tube(s) aluminium de 2  g;1,02;520;520
3306159;plaquette(s) thermoformée(s) PVC PVDC aluminium de 28  comprimé(s);1,02;;
3945439;28 plaquette(s) formée(s) à froid aluminium de 1 comprimé(s);1,02;;
3611483;plaquette(s) thermoformée(s) PVC PVDC aluminium de 30  capsule(s);1,02;;
2237143;plaquette(s) polyamide aluminium PVC-Aluminium de 28 comprimé(s);1,02;;
3004272;plaquette(s) polyamide aluminium PVC-Aluminium de 90 comprimé(s);2,76;;
3744497;plaquette(s) PVC-Aluminium de 90 gélule(s);1,02;;
5505790;1 générateur pour élution de 0,74 GBq, 1,11 GBq, 1,48 GBq, 1,85 GBq de 68Ge à la date de calibration;1,02;520;520
3974978;plaquette(s) thermoformée(s) polyamide aluminium PVC de 30 comprimé(s);1,02;;
2788676;plaquette(s) PVC (ACLAR RX) polytrifluorochloroéthylène aluminium de 60 comprimé(s);1,02;;
3592455;1 inhalateur(s) multidose(s) de 30 dose(s);1,02;;
3592461;1 inhalateur(s) multidose(s) de 60 dose(s);1,02;;
3220506;plaquette(s) thermoformée(s) PVC-aluminium de 60 comprimé(s);1,02;520;520
3181031;1 flacon(s) en verre de 120  ml;1,02;;
5856102;plaquette(s) PVC polyéthylène PVDC aluminium de 56 comprimé(s);1,02;520;520
2751779;plaquette(s) PVC polychlortrifluoroéthylène PVDC aluminium de 28 comprimé(s);1,02;;
2751785;plaquette(s) PVC polychlortrifluoroéthylène PVDC aluminium de 84 comprimé(s);2,76;;
2751791;plaquette(s) PVC polyéthylène PVDC aluminium de 28 comprimé(s);1,02;;
2751816;plaquette(s) PVC polyéthylène PVDC aluminium de 84 comprimé(s);2,76;;
4910064;plaquette(s) thermoformée(s) polyamide aluminium PVC-Aluminium de 30 comprimé(s);1,02;;
4910101;plaquette(s) thermoformée(s) polyamide aluminium PVC-Aluminium de 90 comprimé(s);2,76;;
5524995;10 flacon(s) en verre de 2 g;1,02;520;520
3191992;plaquette(s) PVC-Aluminium de 25 comprimé(s);1,02;;
5746425;plaquette(s) PVC aluminium de 50 comprimé(s);1,02;520;520
5771417;1 flacon(s) en verre de poudre - 1 ampoule(s) en verre de solvant de 1 ml;1,02;520;520
4900350;1 sachet(s) papier aluminium polyéthylène de 8 g;1,02;;
3017103;5 poches  polypropylène suremballées/surpochées de 1250 ml à 3 compartiments;1,02;520;520
3017104;5 poches  polypropylène suremballées/surpochées de 1875 ml à 3 compartiments;1,02;520;520
3638708;plaquette(s) PVC-Aluminium de 14 comprimé(s);1,02;;
3638714;plaquette(s) PVC-Aluminium de 28 comprimé(s);1,02;;
2235859;plaquette(s) PVC polychlortrifluoroéthylène aluminium de 28 comprimé(s);1,02;;
3338461;1 tube(s) aluminium verni de 60 g;1,02;;
3778421;1 flacon(s) aluminium de 100 g;1,02;;
3440567;1 flacon(s) en verre de 3 ml avec pipette(s) compte-gouttes en verre;1,02;520;520
3818379;plaquette(s) thermoformée(s) PVC PVDC aluminium de 28 gélule(s);1,02;520;520
3818391;plaquette(s) thermoformée(s) PVC PVDC aluminium de 56 gélule(s);1,02;520;520
2738193;50 récipient(s) unidose(s) polyéthylène basse densité (PEBD) suremballée(s)/surpochée(s) aluminium de 2 ml;1,02;;
2203233;plaquette(s) PVC-Aluminium de 90 comprimé(s);1,02;;
3969925;5 sachet(s) polytéréphtalate (PET) aluminium P-A-M-éthylène (SURLYN) avec fermeture de sécurité enfant de 1 dispositif(s) avec système de récupération;1,02;;
3018695;plaquette(s) thermoformée(s) aluminium PVC de 8 gélule(s);1,02;520;520
3528411;plaquette(s) PVC-Aluminium de 30 comprimé(s);1,02;;
3008791;plaquette(s) PVC PVDC aluminium de 30 comprimé(s);1,02;;
4931221;plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 30 comprimé(s);1,02;;
