idGroupeGenerique;libelleGroupeGenerique
42;FLECAINIDE (ACETATE DE) 100 mg - FLECAINE 100 mg, comprimé sécable
42;FLECAINIDE (ACETATE DE) 100 mg - FLECAINE 100 mg, comprimé sécable
42;FLECAINIDE (ACETATE DE) 100 mg - FLECAINE 100 mg, comprimé sécable
42;FLECAINIDE (ACETATE DE) 100 mg - FLECAINE 100 mg, comprimé sécable
42;FLECAINIDE (ACETATE DE) 100 mg - FLECAINE 100 mg, comprimé sécable
43;AMIODARONE (CHLORHYDRATE D’) 200 mg - CORDARONE 200 mg, comprimé sécable
43;AMIODARONE (CHLORHYDRATE D’) 200 mg - CORDARONE 200 mg, comprimé sécable
43;AMIODARONE (CHLORHYDRATE D’) 200 mg - CORDARONE 200 mg, comprimé sécable
43;AMIODARONE (CHLORHYDRATE D’) 200 mg - CORDARONE 200 mg, comprimé sécable
43;AMIODARONE (CHLORHYDRATE D’) 200 mg - CORDARONE 200 mg, comprimé sécable
43;AMIODARONE (CHLORHYDRATE D’) 200 mg - CORDARONE 200 mg, comprimé sécable
43;AMIODARONE (CHLORHYDRATE D’) 200 mg - CORDARONE 200 mg, comprimé sécable
43;AMIODARONE (CHLORHYDRATE D’) 200 mg - CORDARONE 200 mg, comprimé sécable
43;AMIODARONE (CHLORHYDRATE D’) 200 mg - CORDARONE 200 mg, comprimé sécable
43;AMIODARONE (CHLORHYDRATE D’) 200 mg - CORDARONE 200 mg, comprimé sécable
43;AMIODARONE (CHLORHYDRATE D’) 200 mg - CORDARONE 200 mg, comprimé sécable
43;AMIODARONE (CHLORHYDRATE D’) 200 mg - CORDARONE 200 mg, comprimé sécable
43;AMIODARONE (CHLORHYDRATE D’) 200 mg - CORDARONE 200 mg, comprimé sécable
49;MOLSIDOMINE 2 mg - CORVASAL 2 mg, comprimé sécable
49;MOLSIDOMINE 2 mg - CORVASAL 2 mg, comprimé sécable
49;MOLSIDOMINE 2 mg - CORVASAL 2 mg, comprimé sécable
49;MOLSIDOMINE 2 mg - CORVASAL 2 mg, comprimé sécable
49;MOLSIDOMINE 2 mg - CORVASAL 2 mg, comprimé sécable
50;MOLSIDOMINE 4 mg - CORVASAL 4 mg, comprimé
50;MOLSIDOMINE 4 mg - CORVASAL 4 mg, comprimé
50;MOLSIDOMINE 4 mg - CORVASAL 4 mg, comprimé
50;MOLSIDOMINE 4 mg - CORVASAL 4 mg, comprimé
50;MOLSIDOMINE 4 mg - CORVASAL 4 mg, comprimé
51;TRIMETAZIDINE (DICHLORHYDRATE DE) 20 mg/ml - VASTAREL 20 mg/ml, solution buvable gouttes.
51;TRIMETAZIDINE (DICHLORHYDRATE DE) 20 mg/ml - VASTAREL 20 mg/ml, solution buvable gouttes.
52;TRIMETAZIDINE (DICHLORHYDRATE DE) 20 mg - VASTAREL 20 mg, comprimé pelliculé.
52;TRIMETAZIDINE (DICHLORHYDRATE DE) 20 mg - VASTAREL 20 mg, comprimé pelliculé.
53;RILMENIDINE (DIHYDROGENOPHOSPHATE DE) équivalant à RILMENIDINE 1 mg - HYPERIUM 1 mg, comprimé.
53;RILMENIDINE (DIHYDROGENOPHOSPHATE DE) équivalant à RILMENIDINE 1 mg - HYPERIUM 1 mg, comprimé.
53;RILMENIDINE (DIHYDROGENOPHOSPHATE DE) équivalant à RILMENIDINE 1 mg - HYPERIUM 1 mg, comprimé.
53;RILMENIDINE (DIHYDROGENOPHOSPHATE DE) équivalant à RILMENIDINE 1 mg - HYPERIUM 1 mg, comprimé.
53;RILMENIDINE (DIHYDROGENOPHOSPHATE DE) équivalant à RILMENIDINE 1 mg - HYPERIUM 1 mg, comprimé.
53;RILMENIDINE (DIHYDROGENOPHOSPHATE DE) équivalant à RILMENIDINE 1 mg - HYPERIUM 1 mg, comprimé.
53;RILMENIDINE (DIHYDROGENOPHOSPHATE DE) équivalant à RILMENIDINE 1 mg - HYPERIUM 1 mg, comprimé.
53;RILMENIDINE (DIHYDROGENOPHOSPHATE DE) équivalant à RILMENIDINE 1 mg - HYPERIUM 1 mg, comprimé.
53;RILMENIDINE (DIHYDROGENOPHOSPHATE DE) équivalant à RILMENIDINE 1 mg - HYPERIUM 1 mg, comprimé.
53;RILMENIDINE (DIHYDROGENOPHOSPHATE DE) équivalant à RILMENIDINE 1 mg - HYPERIUM 1 mg, comprimé.
53;RILMENIDINE (DIHYDROGENOPHOSPHATE DE) équivalant à RILMENIDINE 1 mg - HYPERIUM 1 mg, comprimé.
53;RILMENIDINE (DIHYDROGENOPHOSPHATE DE) équivalant à RILMENIDINE 1 mg - HYPERIUM 1 mg, comprimé.
54;INDAPAMIDE 2,5 mg - FLUDEX 2,5 mg, comprimé pelliculé
54;INDAPAMIDE 2,5 mg - FLUDEX 2,5 mg, comprimé pelliculé
55;FUROSEMIDE 20 mg - LASILIX FAIBLE 20 mg, comprimé.
55;FUROSEMIDE 20 mg - LASILIX FAIBLE 20 mg, comprimé.
55;FUROSEMIDE 20 mg - LASILIX FAIBLE 20 mg, comprimé.
55;FUROSEMIDE 20 mg - LASILIX FAIBLE 20 mg, comprimé.
55;FUROSEMIDE 20 mg - LASILIX FAIBLE 20 mg, comprimé.
55;FUROSEMIDE 20 mg - LASILIX FAIBLE 20 mg, comprimé.
55;FUROSEMIDE 20 mg - LASILIX FAIBLE 20 mg, comprimé.
55;FUROSEMIDE 20 mg - LASILIX FAIBLE 20 mg, comprimé.
56;FUROSEMIDE 40 mg - LASILIX 40 mg, comprimé sécable
56;FUROSEMIDE 40 mg - LASILIX 40 mg, comprimé sécable
56;FUROSEMIDE 40 mg - LASILIX 40 mg, comprimé sécable
56;FUROSEMIDE 40 mg - LASILIX 40 mg, comprimé sécable
56;FUROSEMIDE 40 mg - LASILIX 40 mg, comprimé sécable
56;FUROSEMIDE 40 mg - LASILIX 40 mg, comprimé sécable
56;FUROSEMIDE 40 mg - LASILIX 40 mg, comprimé sécable
56;FUROSEMIDE 40 mg - LASILIX 40 mg, comprimé sécable
56;FUROSEMIDE 40 mg - LASILIX 40 mg, comprimé sécable
56;FUROSEMIDE 40 mg - LASILIX 40 mg, comprimé sécable
57;SPIRONOLACTONE 50 mg - ALDACTONE 50 mg, comprimé sécable.
57;SPIRONOLACTONE 50 mg - ALDACTONE 50 mg, comprimé sécable.
57;SPIRONOLACTONE 50 mg - ALDACTONE 50 mg, comprimé sécable.
57;SPIRONOLACTONE 50 mg - ALDACTONE 50 mg, comprimé sécable.
57;SPIRONOLACTONE 50 mg - ALDACTONE 50 mg, comprimé sécable.
57;SPIRONOLACTONE 50 mg - ALDACTONE 50 mg, comprimé sécable.
57;SPIRONOLACTONE 50 mg - ALDACTONE 50 mg, comprimé sécable.
57;SPIRONOLACTONE 50 mg - ALDACTONE 50 mg, comprimé sécable.
57;SPIRONOLACTONE 50 mg - ALDACTONE 50 mg, comprimé sécable.
57;SPIRONOLACTONE 50 mg - ALDACTONE 50 mg, comprimé sécable.
57;SPIRONOLACTONE 50 mg - ALDACTONE 50 mg, comprimé sécable.
58;SPIRONOLACTONE 75 mg - ALDACTONE 75 mg, comprimé sécable.
58;SPIRONOLACTONE 75 mg - ALDACTONE 75 mg, comprimé sécable.
58;SPIRONOLACTONE 75 mg - ALDACTONE 75 mg, comprimé sécable.
58;SPIRONOLACTONE 75 mg - ALDACTONE 75 mg, comprimé sécable.
58;SPIRONOLACTONE 75 mg - ALDACTONE 75 mg, comprimé sécable.
58;SPIRONOLACTONE 75 mg - ALDACTONE 75 mg, comprimé sécable.
58;SPIRONOLACTONE 75 mg - ALDACTONE 75 mg, comprimé sécable.
58;SPIRONOLACTONE 75 mg - ALDACTONE 75 mg, comprimé sécable.
58;SPIRONOLACTONE 75 mg - ALDACTONE 75 mg, comprimé sécable.
58;SPIRONOLACTONE 75 mg - ALDACTONE 75 mg, comprimé sécable.
59;AMILORIDE (CHLORHYDRATE D’) 5 mg + HYDROCHLOROTHIAZIDE 50 mg - MODURETIC, comprimé sécable
59;AMILORIDE (CHLORHYDRATE D’) 5 mg + HYDROCHLOROTHIAZIDE 50 mg - MODURETIC, comprimé sécable
60;SPIRONOLACTONE 25 mg + ALTIZIDE 15 mg - ALDACTAZINE 25 mg/15 mg, comprimé sécable.
60;SPIRONOLACTONE 25 mg + ALTIZIDE 15 mg - ALDACTAZINE 25 mg/15 mg, comprimé sécable.
60;SPIRONOLACTONE 25 mg + ALTIZIDE 15 mg - ALDACTAZINE 25 mg/15 mg, comprimé sécable.
60;SPIRONOLACTONE 25 mg + ALTIZIDE 15 mg - ALDACTAZINE 25 mg/15 mg, comprimé sécable.
60;SPIRONOLACTONE 25 mg + ALTIZIDE 15 mg - ALDACTAZINE 25 mg/15 mg, comprimé sécable.
60;SPIRONOLACTONE 25 mg + ALTIZIDE 15 mg - ALDACTAZINE 25 mg/15 mg, comprimé sécable.
60;SPIRONOLACTONE 25 mg + ALTIZIDE 15 mg - ALDACTAZINE 25 mg/15 mg, comprimé sécable.
61;PENTOXIFYLLINE 400 mg - TORENTAL LP 400 mg, comprimé enrobé à libération prolongée
61;PENTOXIFYLLINE 400 mg - TORENTAL LP 400 mg, comprimé enrobé à libération prolongée
61;PENTOXIFYLLINE 400 mg - TORENTAL LP 400 mg, comprimé enrobé à libération prolongée
61;PENTOXIFYLLINE 400 mg - TORENTAL LP 400 mg, comprimé enrobé à libération prolongée
62;NICERGOLINE 5 mg - SERMION 5 mg, gélule
62;NICERGOLINE 5 mg - SERMION 5 mg, gélule
62;NICERGOLINE 5 mg - SERMION 5 mg, gélule
63;NICERGOLINE 10 mg - SERMION 10 mg, gélule
63;NICERGOLINE 10 mg - SERMION 10 mg, gélule
63;NICERGOLINE 10 mg - SERMION 10 mg, gélule
65;BUFLOMEDIL (CHLORHYDRATE DE) 150 mg - FONZYLANE 150 mg, comprimé pelliculé
65;BUFLOMEDIL (CHLORHYDRATE DE) 150 mg - FONZYLANE 150 mg, comprimé pelliculé
65;BUFLOMEDIL (CHLORHYDRATE DE) 150 mg - FONZYLANE 150 mg, comprimé pelliculé
65;BUFLOMEDIL (CHLORHYDRATE DE) 150 mg - FONZYLANE 150 mg, comprimé pelliculé
65;BUFLOMEDIL (CHLORHYDRATE DE) 150 mg - FONZYLANE 150 mg, comprimé pelliculé
67;NAFTIDROFURYL (OXALATE ACIDE DE) ou NAFTIDROFURYL (HYDROGENOOXALATE DE) 100 mg - PRAXILENE 100 mg, gélule.
68;NAFTIDROFURYL (OXALATE ACIDE DE) ou NAFTIDROFURYL (HYDROGENOOXALATE DE) 200 mg - PRAXILENE 200 mg, comprimé pelliculé.
68;NAFTIDROFURYL (OXALATE ACIDE DE) ou NAFTIDROFURYL (HYDROGENOOXALATE DE) 200 mg - PRAXILENE 200 mg, comprimé pelliculé.
68;NAFTIDROFURYL (OXALATE ACIDE DE) ou NAFTIDROFURYL (HYDROGENOOXALATE DE) 200 mg - PRAXILENE 200 mg, comprimé pelliculé.
69;DIOSMINE 300 mg - DIOVENOR 300 mg, comprimé pelliculé
69;DIOSMINE 300 mg - DIOVENOR 300 mg, comprimé pelliculé
69;DIOSMINE 300 mg - DIOVENOR 300 mg, comprimé pelliculé
69;DIOSMINE 300 mg - DIOVENOR 300 mg, comprimé pelliculé
69;DIOSMINE 300 mg - DIOVENOR 300 mg, comprimé pelliculé
70;DIOSMINE 600 mg - DIOVENOR 600 mg, comprimé pelliculé
70;DIOSMINE 600 mg - DIOVENOR 600 mg, comprimé pelliculé
70;DIOSMINE 600 mg - DIOVENOR 600 mg, comprimé pelliculé
70;DIOSMINE 600 mg - DIOVENOR 600 mg, comprimé pelliculé
70;DIOSMINE 600 mg - DIOVENOR 600 mg, comprimé pelliculé
70;DIOSMINE 600 mg - DIOVENOR 600 mg, comprimé pelliculé
70;DIOSMINE 600 mg - DIOVENOR 600 mg, comprimé pelliculé
70;DIOSMINE 600 mg - DIOVENOR 600 mg, comprimé pelliculé
70;DIOSMINE 600 mg - DIOVENOR 600 mg, comprimé pelliculé
70;DIOSMINE 600 mg - DIOVENOR 600 mg, comprimé pelliculé
70;DIOSMINE 600 mg - DIOVENOR 600 mg, comprimé pelliculé
70;DIOSMINE 600 mg - DIOVENOR 600 mg, comprimé pelliculé
70;DIOSMINE 600 mg - DIOVENOR 600 mg, comprimé pelliculé
70;DIOSMINE 600 mg - DIOVENOR 600 mg, comprimé pelliculé
70;DIOSMINE 600 mg - DIOVENOR 600 mg, comprimé pelliculé
71;DIOSMINE 600 mg - DIOVENOR 600 mg, poudre pour suspension buvable en sachet-dose
72;TROXERUTINE 3500 mg - RHEOFLUX 3500 mg, poudre pour solution buvable en sachet-dose - VEINAMITOL 3500 mg, poudre pour solution buvable en sachet-dose.
72;TROXERUTINE 3500 mg - RHEOFLUX 3500 mg, poudre pour solution buvable en sachet-dose - VEINAMITOL 3500 mg, poudre pour solution buvable en sachet-dose.
72;TROXERUTINE 3500 mg - RHEOFLUX 3500 mg, poudre pour solution buvable en sachet-dose - VEINAMITOL 3500 mg, poudre pour solution buvable en sachet-dose.
72;TROXERUTINE 3500 mg - RHEOFLUX 3500 mg, poudre pour solution buvable en sachet-dose - VEINAMITOL 3500 mg, poudre pour solution buvable en sachet-dose.
74;PROPRANOLOL (CHLORHYDRATE DE) 40 mg - AVLOCARDYL 40 mg, comprimé sécable
74;PROPRANOLOL (CHLORHYDRATE DE) 40 mg - AVLOCARDYL 40 mg, comprimé sécable
74;PROPRANOLOL (CHLORHYDRATE DE) 40 mg - AVLOCARDYL 40 mg, comprimé sécable
74;PROPRANOLOL (CHLORHYDRATE DE) 40 mg - AVLOCARDYL 40 mg, comprimé sécable
74;PROPRANOLOL (CHLORHYDRATE DE) 40 mg - AVLOCARDYL 40 mg, comprimé sécable
74;PROPRANOLOL (CHLORHYDRATE DE) 40 mg - AVLOCARDYL 40 mg, comprimé sécable
75;SOTALOL (CHLORHYDRATE DE) 80 mg - SOTALEX 80 mg, comprimé sécable
75;SOTALOL (CHLORHYDRATE DE) 80 mg - SOTALEX 80 mg, comprimé sécable
75;SOTALOL (CHLORHYDRATE DE) 80 mg - SOTALEX 80 mg, comprimé sécable
75;SOTALOL (CHLORHYDRATE DE) 80 mg - SOTALEX 80 mg, comprimé sécable
75;SOTALOL (CHLORHYDRATE DE) 80 mg - SOTALEX 80 mg, comprimé sécable
75;SOTALOL (CHLORHYDRATE DE) 80 mg - SOTALEX 80 mg, comprimé sécable
75;SOTALOL (CHLORHYDRATE DE) 80 mg - SOTALEX 80 mg, comprimé sécable
75;SOTALOL (CHLORHYDRATE DE) 80 mg - SOTALEX 80 mg, comprimé sécable
75;SOTALOL (CHLORHYDRATE DE) 80 mg - SOTALEX 80 mg, comprimé sécable
75;SOTALOL (CHLORHYDRATE DE) 80 mg - SOTALEX 80 mg, comprimé sécable
76;SOTALOL (CHLORHYDRATE DE) 160 mg - SOTALEX 160 mg, comprimé sécable
76;SOTALOL (CHLORHYDRATE DE) 160 mg - SOTALEX 160 mg, comprimé sécable
76;SOTALOL (CHLORHYDRATE DE) 160 mg - SOTALEX 160 mg, comprimé sécable
76;SOTALOL (CHLORHYDRATE DE) 160 mg - SOTALEX 160 mg, comprimé sécable
76;SOTALOL (CHLORHYDRATE DE) 160 mg - SOTALEX 160 mg, comprimé sécable
76;SOTALOL (CHLORHYDRATE DE) 160 mg - SOTALEX 160 mg, comprimé sécable
76;SOTALOL (CHLORHYDRATE DE) 160 mg - SOTALEX 160 mg, comprimé sécable
76;SOTALOL (CHLORHYDRATE DE) 160 mg - SOTALEX 160 mg, comprimé sécable
76;SOTALOL (CHLORHYDRATE DE) 160 mg - SOTALEX 160 mg, comprimé sécable
77;METOPROLOL (TARTRATE DE) 100 mg - LOPRESSOR 100 mg, comprimé pelliculé sécable - SELOKEN 100 mg, comprimé sécable.
77;METOPROLOL (TARTRATE DE) 100 mg - LOPRESSOR 100 mg, comprimé pelliculé sécable - SELOKEN 100 mg, comprimé sécable.
77;METOPROLOL (TARTRATE DE) 100 mg - LOPRESSOR 100 mg, comprimé pelliculé sécable - SELOKEN 100 mg, comprimé sécable.
77;METOPROLOL (TARTRATE DE) 100 mg - LOPRESSOR 100 mg, comprimé pelliculé sécable - SELOKEN 100 mg, comprimé sécable.
77;METOPROLOL (TARTRATE DE) 100 mg - LOPRESSOR 100 mg, comprimé pelliculé sécable - SELOKEN 100 mg, comprimé sécable.
77;METOPROLOL (TARTRATE DE) 100 mg - LOPRESSOR 100 mg, comprimé pelliculé sécable - SELOKEN 100 mg, comprimé sécable.
77;METOPROLOL (TARTRATE DE) 100 mg - LOPRESSOR 100 mg, comprimé pelliculé sécable - SELOKEN 100 mg, comprimé sécable.
78;ATENOLOL 50 mg - TENORMINE 50 mg, comprimé pelliculé sécable.
78;ATENOLOL 50 mg - TENORMINE 50 mg, comprimé pelliculé sécable.
78;ATENOLOL 50 mg - TENORMINE 50 mg, comprimé pelliculé sécable.
78;ATENOLOL 50 mg - TENORMINE 50 mg, comprimé pelliculé sécable.
78;ATENOLOL 50 mg - TENORMINE 50 mg, comprimé pelliculé sécable.
78;ATENOLOL 50 mg - TENORMINE 50 mg, comprimé pelliculé sécable.
78;ATENOLOL 50 mg - TENORMINE 50 mg, comprimé pelliculé sécable.
78;ATENOLOL 50 mg - TENORMINE 50 mg, comprimé pelliculé sécable.
78;ATENOLOL 50 mg - TENORMINE 50 mg, comprimé pelliculé sécable.
78;ATENOLOL 50 mg - TENORMINE 50 mg, comprimé pelliculé sécable.
78;ATENOLOL 50 mg - TENORMINE 50 mg, comprimé pelliculé sécable.
78;ATENOLOL 50 mg - TENORMINE 50 mg, comprimé pelliculé sécable.
78;ATENOLOL 50 mg - TENORMINE 50 mg, comprimé pelliculé sécable.
79;ATENOLOL 100 mg - TENORMINE 100 mg, comprimé enrobé sécable.
79;ATENOLOL 100 mg - TENORMINE 100 mg, comprimé enrobé sécable.
79;ATENOLOL 100 mg - TENORMINE 100 mg, comprimé enrobé sécable.
79;ATENOLOL 100 mg - TENORMINE 100 mg, comprimé enrobé sécable.
79;ATENOLOL 100 mg - TENORMINE 100 mg, comprimé enrobé sécable.
79;ATENOLOL 100 mg - TENORMINE 100 mg, comprimé enrobé sécable.
79;ATENOLOL 100 mg - TENORMINE 100 mg, comprimé enrobé sécable.
79;ATENOLOL 100 mg - TENORMINE 100 mg, comprimé enrobé sécable.
79;ATENOLOL 100 mg - TENORMINE 100 mg, comprimé enrobé sécable.
79;ATENOLOL 100 mg - TENORMINE 100 mg, comprimé enrobé sécable.
79;ATENOLOL 100 mg - TENORMINE 100 mg, comprimé enrobé sécable.
79;ATENOLOL 100 mg - TENORMINE 100 mg, comprimé enrobé sécable.
79;ATENOLOL 100 mg - TENORMINE 100 mg, comprimé enrobé sécable.
79;ATENOLOL 100 mg - TENORMINE 100 mg, comprimé enrobé sécable.
80;ACEBUTOLOL (CHLORHYDRATE D') équivalant à ACEBUTOLOL 200 mg - SECTRAL 200 mg, comprimé pelliculé.
80;ACEBUTOLOL (CHLORHYDRATE D') équivalant à ACEBUTOLOL 200 mg - SECTRAL 200 mg, comprimé pelliculé.
80;ACEBUTOLOL (CHLORHYDRATE D') équivalant à ACEBUTOLOL 200 mg - SECTRAL 200 mg, comprimé pelliculé.
80;ACEBUTOLOL (CHLORHYDRATE D') équivalant à ACEBUTOLOL 200 mg - SECTRAL 200 mg, comprimé pelliculé.
80;ACEBUTOLOL (CHLORHYDRATE D') équivalant à ACEBUTOLOL 200 mg - SECTRAL 200 mg, comprimé pelliculé.
80;ACEBUTOLOL (CHLORHYDRATE D') équivalant à ACEBUTOLOL 200 mg - SECTRAL 200 mg, comprimé pelliculé.
80;ACEBUTOLOL (CHLORHYDRATE D') équivalant à ACEBUTOLOL 200 mg - SECTRAL 200 mg, comprimé pelliculé.
80;ACEBUTOLOL (CHLORHYDRATE D') équivalant à ACEBUTOLOL 200 mg - SECTRAL 200 mg, comprimé pelliculé.
80;ACEBUTOLOL (CHLORHYDRATE D') équivalant à ACEBUTOLOL 200 mg - SECTRAL 200 mg, comprimé pelliculé.
80;ACEBUTOLOL (CHLORHYDRATE D') équivalant à ACEBUTOLOL 200 mg - SECTRAL 200 mg, comprimé pelliculé.
80;ACEBUTOLOL (CHLORHYDRATE D') équivalant à ACEBUTOLOL 200 mg - SECTRAL 200 mg, comprimé pelliculé.
80;ACEBUTOLOL (CHLORHYDRATE D') équivalant à ACEBUTOLOL 200 mg - SECTRAL 200 mg, comprimé pelliculé.
81;ACEBUTOLOL (CHLORHYDRATE D') équivalant à ACEBUTOLOL 400 mg - SECTRAL 400 mg, comprimé pelliculé.
81;ACEBUTOLOL (CHLORHYDRATE D') équivalant à ACEBUTOLOL 400 mg - SECTRAL 400 mg, comprimé pelliculé.
81;ACEBUTOLOL (CHLORHYDRATE D') équivalant à ACEBUTOLOL 400 mg - SECTRAL 400 mg, comprimé pelliculé.
81;ACEBUTOLOL (CHLORHYDRATE D') équivalant à ACEBUTOLOL 400 mg - SECTRAL 400 mg, comprimé pelliculé.
81;ACEBUTOLOL (CHLORHYDRATE D') équivalant à ACEBUTOLOL 400 mg - SECTRAL 400 mg, comprimé pelliculé.
81;ACEBUTOLOL (CHLORHYDRATE D') équivalant à ACEBUTOLOL 400 mg - SECTRAL 400 mg, comprimé pelliculé.
81;ACEBUTOLOL (CHLORHYDRATE D') équivalant à ACEBUTOLOL 400 mg - SECTRAL 400 mg, comprimé pelliculé.
81;ACEBUTOLOL (CHLORHYDRATE D') équivalant à ACEBUTOLOL 400 mg - SECTRAL 400 mg, comprimé pelliculé.
81;ACEBUTOLOL (CHLORHYDRATE D') équivalant à ACEBUTOLOL 400 mg - SECTRAL 400 mg, comprimé pelliculé.
81;ACEBUTOLOL (CHLORHYDRATE D') équivalant à ACEBUTOLOL 400 mg - SECTRAL 400 mg, comprimé pelliculé.
81;ACEBUTOLOL (CHLORHYDRATE D') équivalant à ACEBUTOLOL 400 mg - SECTRAL 400 mg, comprimé pelliculé.
82;BISOPROLOL (HEMIFUMARATE DE) 10 mg - DETENSIEL 10 mg, comprimé pelliculé sécable - SOPROL 10 mg, comprimé pelliculé sécable.
82;BISOPROLOL (HEMIFUMARATE DE) 10 mg - DETENSIEL 10 mg, comprimé pelliculé sécable - SOPROL 10 mg, comprimé pelliculé sécable.
82;BISOPROLOL (HEMIFUMARATE DE) 10 mg - DETENSIEL 10 mg, comprimé pelliculé sécable - SOPROL 10 mg, comprimé pelliculé sécable.
82;BISOPROLOL (HEMIFUMARATE DE) 10 mg - DETENSIEL 10 mg, comprimé pelliculé sécable - SOPROL 10 mg, comprimé pelliculé sécable.
82;BISOPROLOL (HEMIFUMARATE DE) 10 mg - DETENSIEL 10 mg, comprimé pelliculé sécable - SOPROL 10 mg, comprimé pelliculé sécable.
82;BISOPROLOL (HEMIFUMARATE DE) 10 mg - DETENSIEL 10 mg, comprimé pelliculé sécable - SOPROL 10 mg, comprimé pelliculé sécable.
82;BISOPROLOL (HEMIFUMARATE DE) 10 mg - DETENSIEL 10 mg, comprimé pelliculé sécable - SOPROL 10 mg, comprimé pelliculé sécable.
82;BISOPROLOL (HEMIFUMARATE DE) 10 mg - DETENSIEL 10 mg, comprimé pelliculé sécable - SOPROL 10 mg, comprimé pelliculé sécable.
82;BISOPROLOL (HEMIFUMARATE DE) 10 mg - DETENSIEL 10 mg, comprimé pelliculé sécable - SOPROL 10 mg, comprimé pelliculé sécable.
82;BISOPROLOL (HEMIFUMARATE DE) 10 mg - DETENSIEL 10 mg, comprimé pelliculé sécable - SOPROL 10 mg, comprimé pelliculé sécable.
82;BISOPROLOL (HEMIFUMARATE DE) 10 mg - DETENSIEL 10 mg, comprimé pelliculé sécable - SOPROL 10 mg, comprimé pelliculé sécable.
82;BISOPROLOL (HEMIFUMARATE DE) 10 mg - DETENSIEL 10 mg, comprimé pelliculé sécable - SOPROL 10 mg, comprimé pelliculé sécable.
82;BISOPROLOL (HEMIFUMARATE DE) 10 mg - DETENSIEL 10 mg, comprimé pelliculé sécable - SOPROL 10 mg, comprimé pelliculé sécable.
82;BISOPROLOL (HEMIFUMARATE DE) 10 mg - DETENSIEL 10 mg, comprimé pelliculé sécable - SOPROL 10 mg, comprimé pelliculé sécable.
82;BISOPROLOL (HEMIFUMARATE DE) 10 mg - DETENSIEL 10 mg, comprimé pelliculé sécable - SOPROL 10 mg, comprimé pelliculé sécable.
82;BISOPROLOL (HEMIFUMARATE DE) 10 mg - DETENSIEL 10 mg, comprimé pelliculé sécable - SOPROL 10 mg, comprimé pelliculé sécable.
83;CELIPROLOL (CHLORHYDRATE DE) 200 mg - CELECTOL 200 mg, comprimé pelliculé
83;CELIPROLOL (CHLORHYDRATE DE) 200 mg - CELECTOL 200 mg, comprimé pelliculé
83;CELIPROLOL (CHLORHYDRATE DE) 200 mg - CELECTOL 200 mg, comprimé pelliculé
83;CELIPROLOL (CHLORHYDRATE DE) 200 mg - CELECTOL 200 mg, comprimé pelliculé
83;CELIPROLOL (CHLORHYDRATE DE) 200 mg - CELECTOL 200 mg, comprimé pelliculé
83;CELIPROLOL (CHLORHYDRATE DE) 200 mg - CELECTOL 200 mg, comprimé pelliculé
83;CELIPROLOL (CHLORHYDRATE DE) 200 mg - CELECTOL 200 mg, comprimé pelliculé
83;CELIPROLOL (CHLORHYDRATE DE) 200 mg - CELECTOL 200 mg, comprimé pelliculé
83;CELIPROLOL (CHLORHYDRATE DE) 200 mg - CELECTOL 200 mg, comprimé pelliculé
83;CELIPROLOL (CHLORHYDRATE DE) 200 mg - CELECTOL 200 mg, comprimé pelliculé
83;CELIPROLOL (CHLORHYDRATE DE) 200 mg - CELECTOL 200 mg, comprimé pelliculé
83;CELIPROLOL (CHLORHYDRATE DE) 200 mg - CELECTOL 200 mg, comprimé pelliculé
83;CELIPROLOL (CHLORHYDRATE DE) 200 mg - CELECTOL 200 mg, comprimé pelliculé
85;NIFEDIPINE 20 mg - ADALATE 20 mg L.P., comprimé à libération prolongée.
85;NIFEDIPINE 20 mg - ADALATE 20 mg L.P., comprimé à libération prolongée.
86;NITRENDIPINE 10 mg - BAYPRESS 10 mg, comprimé  - NIDREL 10 mg, comprimé
86;NITRENDIPINE 10 mg - BAYPRESS 10 mg, comprimé  - NIDREL 10 mg, comprimé
86;NITRENDIPINE 10 mg - BAYPRESS 10 mg, comprimé  - NIDREL 10 mg, comprimé
86;NITRENDIPINE 10 mg - BAYPRESS 10 mg, comprimé  - NIDREL 10 mg, comprimé
87;NITRENDIPINE 20 mg - BAYPRESS 20 mg, comprimé - NIDREL 20 mg, comprimé.
87;NITRENDIPINE 20 mg - BAYPRESS 20 mg, comprimé - NIDREL 20 mg, comprimé.
87;NITRENDIPINE 20 mg - BAYPRESS 20 mg, comprimé - NIDREL 20 mg, comprimé.
88;VERAPAMIL (CHLORHYDRATE DE) 120 mg - ISOPTINE 120 mg, gélule
88;VERAPAMIL (CHLORHYDRATE DE) 120 mg - ISOPTINE 120 mg, gélule
88;VERAPAMIL (CHLORHYDRATE DE) 120 mg - ISOPTINE 120 mg, gélule
89;VERAPAMIL (CHLORHYDRATE DE) 240 mg - ISOPTINE L.P. 240 mg, comprimé pelliculé sécable à libération prolongée.
89;VERAPAMIL (CHLORHYDRATE DE) 240 mg - ISOPTINE L.P. 240 mg, comprimé pelliculé sécable à libération prolongée.
89;VERAPAMIL (CHLORHYDRATE DE) 240 mg - ISOPTINE L.P. 240 mg, comprimé pelliculé sécable à libération prolongée.
89;VERAPAMIL (CHLORHYDRATE DE) 240 mg - ISOPTINE L.P. 240 mg, comprimé pelliculé sécable à libération prolongée.
89;VERAPAMIL (CHLORHYDRATE DE) 240 mg - ISOPTINE L.P. 240 mg, comprimé pelliculé sécable à libération prolongée.
